State,District,Crop_Year,Season,Crop,Area,Production,Min_Price,Max_Price,Modal_Price,Zn ,Fe,'Cu \%','Mn \%','B \%','S \%',JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
'UTTAR PRADESH',SAHARANPUR,2000,'Summer     ',RICE,1396,3162,2600,3000,2800,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2000,'Rabi       ',WHEAT,121506,357788,2460,2487.5,2474.166667,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2000,'Rabi       ',MAIZE,87,141,1900,1965,1936.25,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2000,'Rabi       ',BARLEY,127,289,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2000,'Kharif     ',RICE,71743,170555,2600,3000,2800,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2000,'Kharif     ',MAIZE,8157,12301,1900,1965,1936.25,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2000,'Kharif     ',GROUNDNUT,4062,4992,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2002,'Kharif     ',GROUNDNUT,2638,2725,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2002,'Kharif     ',MAIZE,7072,7914,1900,1965,1936.25,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2002,'Rabi       ',BARLEY,88,216,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2006,'Rabi       ',BARLEY,44,95,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2006,'Kharif     ',RICE,56475,127803,2600,3000,2800,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2006,'Kharif     ',MAIZE,7652,10805,1900,1965,1936.25,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2006,'Kharif     ',GROUNDNUT,3008,2578,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2005,'Whole Year ',ONION,108,1388,1200,1400,1300,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2005,'Rabi       ',WHEAT,116145,311849,2460,2487.5,2474.166667,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2005,'Rabi       ',BARLEY,75,153,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2005,'Kharif     ',RICE,50264,115205,2600,3000,2800,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2005,'Kharif     ',MAIZE,7531,11146,1900,1965,1936.25,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2004,'Whole Year ',ONION,57,649,1200,1400,1300,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2004,'Rabi       ',WHEAT,120088,320022,2460,2487.5,2474.166667,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2004,'Rabi       ',BARLEY,82,173,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2004,'Kharif     ',RICE,59988,134030,2600,3000,2800,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2002,'Kharif     ',RICE,57907,134817,2600,3000,2800,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2004,'Kharif     ',MAIZE,8029,11819,1900,1965,1936.25,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2003,'Summer     ',RICE,3,6,2600,3000,2800,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2003,'Summer     ',ONION,63,622,1200,1400,1300,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2003,'Summer     ',MAIZE,83,114,1900,1965,1936.25,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2003,'Rabi       ',WHEAT,122149,354308,2460,2487.5,2474.166667,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2003,'Rabi       ',ONION,22,316,1200,1400,1300,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2003,'Rabi       ',BARLEY,86,204,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2003,'Kharif     ',RICE,57924,119053,2600,3000,2800,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2003,'Kharif     ',MAIZE,7180,8250,1900,1965,1936.25,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2003,'Kharif     ',GROUNDNUT,3648,3101,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2002,'Whole Year ',ONION,30,310,1200,1400,1300,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2002,'Summer     ',ONION,81,906,1200,1400,1300,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2002,'Rabi       ',WHEAT,115306,331467,2460,2487.5,2474.166667,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2002,'Rabi       ',MAIZE,66,73,1900,1965,1936.25,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',SAHARANPUR,2004,'Kharif     ',GROUNDNUT,4158,3543,2601.302045,2851.204866,2791.111097,74.5,85.58,99.09,70.28,86.05,64.47,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',MAHARAJGANJ,2004,'Kharif     ',RICE,171788,385422,2600,3000,2800,67.11,94.09,95.42,97.67,62.74,78.21,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2014,'Summer     ',ONION,21,318,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2014,'Rabi       ',WHEAT,151692,137988,2450,2450,2450,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2014,'Rabi       ',ONION,191,2922,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2014,'Rabi       ',BARLEY,748,1286,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2014,'Kharif     ',SOYABEAN,59,42,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2014,'Kharif     ',RICE,45895,81923,2600,3000,2800,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2014,'Kharif     ',MAIZE,3,5,1900,1965,1936.25,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2014,'Kharif     ',GROUNDNUT,946,1119,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2013,'Summer     ',ONION,2,27,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2013,'Rabi       ',WHEAT,164065,311815,2450,2450,2450,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2013,'Rabi       ',ONION,202,4108,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2013,'Rabi       ',MAIZE,109,387,1900,1965,1936.25,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2013,'Kharif     ',SOYABEAN,258,148,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2013,'Kharif     ',RICE,56350,101881,2600,3000,2800,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2013,'Kharif     ',MAIZE,4,7,1900,1965,1936.25,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2013,'Kharif     ',GROUNDNUT,438,317,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2012,'Summer     ',ONION,16,174,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2012,'Rabi       ',WHEAT,153753,343012,2450,2450,2450,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2012,'Rabi       ',ONION,185,4256,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2012,'Rabi       ',BARLEY,973,2629,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2012,'Kharif     ',SOYABEAN,32,45,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2012,'Kharif     ',RICE,49833,87208,2600,3000,2800,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2012,'Kharif     ',MAIZE,9,16,1900,1965,1936.25,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2012,'Kharif     ',GROUNDNUT,620,583,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2011,'Summer     ',ONION,16,173,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2013,'Rabi       ',BARLEY,1103,3282,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2011,'Rabi       ',WHEAT,151114,315099,2450,2450,2450,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2011,'Rabi       ',ONION,295,6748,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2011,'Kharif     ',SOYABEAN,146,183,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2007,'Kharif     ',GROUNDNUT,708,263,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2006,'Summer     ',ONION,44,512,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2006,'Rabi       ',WHEAT,127107,186396,2450,2450,2450,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2006,'Rabi       ',ONION,109,2091,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2006,'Rabi       ',BARLEY,1222,1065,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2006,'Kharif     ',SOYABEAN,170,166,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2006,'Kharif     ',RICE,57838,51129,2600,3000,2800,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2006,'Kharif     ',MAIZE,20,26,1900,1965,1936.25,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2006,'Kharif     ',GROUNDNUT,808,391,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2005,'Whole Year ',ONION,264,3372,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2005,'Rabi       ',WHEAT,130729,183347,2450,2450,2450,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2005,'Rabi       ',BARLEY,1588,1585,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2005,'Kharif     ',SOYABEAN,29,23,2601.302045,2851.204866,2791.111097,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2007,'Kharif     ',MAIZE,17,24,1900,1965,1936.25,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2005,'Kharif     ',RICE,14460,11929,2600,3000,2800,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2004,'Whole Year ',ONION,197,2047,1288,1467.666667,1369,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
'UTTAR PRADESH',BANDA,2004,'Rabi       ',WHEAT,135698,210958,2450,2450,2450,64.24,27.19,88.12,44.08,45.89,71.36,5.498726,8.95663,9.218747,14.372985,32.625949,175.631305,292.05702,256.104862,152.475689,50.284789,15.39766,3.835283,1016.465003,14.45455,56.220229,876.266849,?
